plot_id_Feb_March_2020,plot_location_name_Feb_March_2020,main_crop_on_this_plot_Feb_March_2020,plot_area_acres_Feb_March_2020,plot_tenure_Feb_March_2020,plot_tenure_other_Feb_March_2020,who_in_the_household_makes_decision_Feb_March_2020,how_fertile_is_the_soil_of_this_Feb_March_2020,what_is_surrounding_this_plot_Feb_March_2020,what_is_surrounding_this_plot_other_Feb_March_2020,is_intercropping_on_this_plot_Feb_March_2020,is_push_pull_technology_on_this_plot_Feb_March_2020,is_plot_irrigated_Feb_March_2020,has_this_plot_received_fertilizer_Feb_March_2020,has_this_plot_received_insecticide_Feb_March_2020,has_this_plot_received_herbicide_Feb_March_2020,total_production_harvested_dry_Feb_March_2020,did_crop_suffer_from_FAW_Feb_March_2020,percentage_of_production_lost_due_to_FAW_Feb_March_2020,did_crop_suffer_from_Stem-borer_Feb_March_2020,percentage_of_production_lost_due_to_Stem-borer_Feb_March_2020,did_crop_suffer_from_Striga_Feb_March_2020,percentage_of_production_lost_due_to_Striga_Feb_March_2020,did_crop_suffer_from_tuta_Absoluta_Feb_March_2020,percentage_of_production_lost_due_to_tuta_Absoluta_Feb_March_2020,PARENT_KEY,KEY
1,Wange,Maize,1.0,Owned,,Head_and_spouse_jointly,Low,Farmeland,,No,No,No,No,Yes,No,90.0,Yes,43.0,Yes,9.0,Yes,17.0,,,uuid:ed16eab9-16f2-4df0-8052-54481ac657ed,uuid:ed16eab9-16f2-4df0-8052-54481ac657ed/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Wahire,Maize,1.0,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,No,Yes,No,120.0,Yes,50.0,Yes,8.0,Yes,20.0,,,uuid:ed16eab9-16f2-4df0-8052-54481ac657ed,uuid:ed16eab9-16f2-4df0-8052-54481ac657ed/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,First,Tomato,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,Yes,No,Yes,No,600.0,,,,,,,Yes,10.0,uuid:ed16eab9-16f2-4df0-8052-54481ac657ed,uuid:ed16eab9-16f2-4df0-8052-54481ac657ed/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Manga,Maize,2.0,Owned,,Head_and_spouse_jointly,Low,Farmeland,,Yes,No,No,Yes,Yes,No,150.0,Yes,25.0,Yes,5.0,Yes,30.0,,,uuid:b3b48ada-36b2-4c1b-a59b-507f9cce56a1,uuid:b3b48ada-36b2-4c1b-a59b-507f9cce56a1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kukiswa,Tomato,0.1,Owned,,Spouse,Medium,Farmeland,,No,,Yes,Yes,Yes,No,50.0,,,,,,,No,,uuid:b3b48ada-36b2-4c1b-a59b-507f9cce56a1,uuid:b3b48ada-36b2-4c1b-a59b-507f9cce56a1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Mamaso,Maize,1.0,Owned,,Spouse,Low,other,Neighbour's crops,Yes,No,No,No,No,No,250.0,Yes,45.0,Yes,5.0,Yes,40.0,,,uuid:bfa64993-2626-43ea-9de0-f2ff80e83467,uuid:bfa64993-2626-43ea-9de0-f2ff80e83467/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kufene,Tomato,0.25,Owned,,Spouse,Medium,Farmeland,,No,,Yes,No,Yes,No,60.0,,,,,,,No,,uuid:bfa64993-2626-43ea-9de0-f2ff80e83467,uuid:bfa64993-2626-43ea-9de0-f2ff80e83467/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Mawungwe,Maize,2.0,Owned,,Head_and_spouse_jointly,Medium,other,Neighbour's crops ,Yes,No,No,Yes,Yes,No,1800.0,Yes,50.0,Yes,2.0,Yes,30.0,,,uuid:070eb28e-6b24-406f-93f0-59693e9ff69c,uuid:070eb28e-6b24-406f-93f0-59693e9ff69c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Mumaso,Maize,1.0,Owned,,Spouse,Medium,other,Neighbour's  crops ,Yes,No,No,No,No,No,160.0,Yes,46.0,Yes,4.0,Yes,50.0,,,uuid:0fb487ff-88ea-4e37-a2db-c9462a2c0ae5,uuid:0fb487ff-88ea-4e37-a2db-c9462a2c0ae5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Mabali,Tomato,0.25,Owned,,Spouse,Medium,Settlement,,No,,Yes,No,Yes,No,100.0,,,,,,,No,,uuid:0fb487ff-88ea-4e37-a2db-c9462a2c0ae5,uuid:0fb487ff-88ea-4e37-a2db-c9462a2c0ae5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Nakabwa ,Maize,1.0,Owned,,Head_and_spouse_jointly,Good,other,Neighbour's crops ,Yes,No,No,Yes,Yes,No,20.0,Yes,45.0,Yes,10.0,Yes,30.0,,,uuid:8b6c125a-5cd1-455e-b5e4-b8c7bc85f088,uuid:8b6c125a-5cd1-455e-b5e4-b8c7bc85f088/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Manga,Tomato,0.5,Owned,,Spouse,Good,Farmeland,,No,,No,No,Yes,No,144.0,,,,,,,No,,uuid:8b6c125a-5cd1-455e-b5e4-b8c7bc85f088,uuid:8b6c125a-5cd1-455e-b5e4-b8c7bc85f088/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Mbirambira,Maize,2.0,Rented_shared_in,,Head_and_spouse_jointly,Good,other,Neibours crops,Yes,No,No,Yes,Yes,No,1800.0,Yes,20.0,Yes,3.0,No,,,,uuid:8b6c125a-5cd1-455e-b5e4-b8c7bc85f088,uuid:8b6c125a-5cd1-455e-b5e4-b8c7bc85f088/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Manga,Maize,0.5,other,Inherited ,Spouse,Good,Farmeland,,No,No,No,No,No,No,103.0,Yes,20.0,Yes,5.0,Yes,35.0,,,uuid:8a2e2b8d-4b7e-4492-b829-7c7167bcae4c,uuid:8a2e2b8d-4b7e-4492-b829-7c7167bcae4c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kukiswa,Maize,0.5,other,Inherited ,Head_and_spouse_jointly,Low,Farmeland,,Yes,No,No,No,No,No,50.0,Yes,45.0,Yes,5.0,Yes,45.0,,,uuid:8a2e2b8d-4b7e-4492-b829-7c7167bcae4c,uuid:8a2e2b8d-4b7e-4492-b829-7c7167bcae4c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Kibira,Tomato,0.0625,other,Inherited ,Spouse,Good,Farmeland,,No,,Yes,No,Yes,No,99.0,,,,,,,No,,uuid:8a2e2b8d-4b7e-4492-b829-7c7167bcae4c,uuid:8a2e2b8d-4b7e-4492-b829-7c7167bcae4c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
4,Kibira,Maize,0.5,Rented_shared_in,,Head_and_spouse_jointly,Good,other,Neighbour's crops,Yes,No,No,No,No,No,100.0,Yes,20.0,Yes,3.0,Yes,20.0,,,uuid:8a2e2b8d-4b7e-4492-b829-7c7167bcae4c,uuid:8a2e2b8d-4b7e-4492-b829-7c7167bcae4c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[4]
1,Wansi,Maize,1.0,Owned,,Head_and_spouse_jointly,Good,other,Neighbour's crops,Yes,No,No,No,No,No,225.0,Yes,30.0,Yes,5.0,No,,,,uuid:9a2bb3af-05be-45f2-bf3b-a0ac1f0ed694,uuid:9a2bb3af-05be-45f2-bf3b-a0ac1f0ed694/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Wagulu,Maize,1.0,Owned,,Head_and_spouse_jointly,Medium,other,Neighbour's crops ,Yes,No,No,No,No,No,200.0,Yes,30.0,Yes,5.0,Yes,25.0,,,uuid:9a2bb3af-05be-45f2-bf3b-a0ac1f0ed694,uuid:9a2bb3af-05be-45f2-bf3b-a0ac1f0ed694/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Waka,Tomato,0.0625,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,Yes,Yes,Yes,No,100.0,,,,,,,No,,uuid:e54be10e-9363-49d3-9050-7cd4d21b6fe5,uuid:e54be10e-9363-49d3-9050-7cd4d21b6fe5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Wangulu,Maize,1.0,Owned,,Head_and_spouse_jointly,Good,other,Neighbour's   crops,No,No,No,No,No,No,250.0,Yes,45.0,Yes,30.0,Yes,50.0,,,uuid:e54be10e-9363-49d3-9050-7cd4d21b6fe5,uuid:e54be10e-9363-49d3-9050-7cd4d21b6fe5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kigola,Maize,2.0,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,No,No,No,350.0,Yes,1.6,Yes,1.4,Yes,1.9,,,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kulushanga,Maize,3.0,Owned,,Head_,Low,Pasture_,,Yes,No,No,No,No,No,200.0,No,,Yes,2.0,Yes,5.3,,,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Kakola,Tomato,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,Yes,No,Yes,No,600.0,,,,,,,No,,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
0,0,Maize,0.0,Owned,,Head_,Good,Bush,,No,No,No,No,No,No,0.0,No,,No,,No,,,,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[4]
0,0,Maize,0.0,Owned,,Head_,Good,Bush,,No,No,No,No,No,No,0.0,No,,No,,No,,,,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[5]
0,0,Maize,0.0,Owned,,Head_,Good,Bush,,No,No,No,No,No,No,0.0,No,,No,,No,,,,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[6]
0,0,Tomato,0.0,Owned,,Head_,Good,Bush,,No,,No,No,No,No,0.0,,,,,,,No,,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[7]
0,0,Maize,0.0,Owned,,Head_,Good,Bush,,No,No,No,No,No,No,0.0,No,,No,,No,,,,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa,uuid:88ce6a0e-ffbc-493c-90d0-38b0983a59fa/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[8]
1,Lugola,Maize,1.0,Rented_shared_in,,Other_household_member,Medium,Farmeland,,Yes,No,No,No,No,No,300.0,Yes,2.9,No,,Yes,18.0,,,uuid:e5e76e2b-659a-4689-98ba-bcd849a20e01,uuid:e5e76e2b-659a-4689-98ba-bcd849a20e01/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Waka,Maize,0.5,Owned,,Spouse,Good,Farmeland,,Yes,No,No,Yes,Yes,No,60.0,No,,Yes,7.5,Yes,5.0,,,uuid:40a23965-2f8c-4421-adf0-636a4feadb56,uuid:40a23965-2f8c-4421-adf0-636a4feadb56/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kisenyi,Maize,0.25,Owned,,Head_and_spouse_jointly,Medium,Pasture_,,Yes,No,No,No,No,No,10.0,No,,Yes,12.0,Yes,12.0,,,uuid:40a23965-2f8c-4421-adf0-636a4feadb56,uuid:40a23965-2f8c-4421-adf0-636a4feadb56/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Home,Maize,0.25,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,No,No,No,45.0,Yes,15.0,Yes,12.0,No,,,,uuid:2f718564-83ec-499c-80ba-ce222d6f7bb4,uuid:2f718564-83ec-499c-80ba-ce222d6f7bb4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kibali,Maize,1.25,Owned,,Head_and_spouse_jointly,Low,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,18.0,Yes,12.0,Yes,13.0,,,uuid:2f718564-83ec-499c-80ba-ce222d6f7bb4,uuid:2f718564-83ec-499c-80ba-ce222d6f7bb4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kibali 1,Maize,1.0,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,Yes,No,No,850.0,No,,Yes,4.5,No,,,,uuid:b7e7019d-45f4-4c3f-8a96-4d4440905ba8,uuid:b7e7019d-45f4-4c3f-8a96-4d4440905ba8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kishanga 1,Maize,1.0,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,Yes,No,No,400.0,Yes,2.5,No,,Yes,3.1,,,uuid:b7e7019d-45f4-4c3f-8a96-4d4440905ba8,uuid:b7e7019d-45f4-4c3f-8a96-4d4440905ba8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Kibali 2,Tomato,0.5,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,,No,No,Yes,No,300.0,,,,,,,No,,uuid:b7e7019d-45f4-4c3f-8a96-4d4440905ba8,uuid:b7e7019d-45f4-4c3f-8a96-4d4440905ba8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
4,Kishanga 2,Tomato,0.5,Rented_shared_in,,Head_,Medium,Farmeland,,Yes,,Yes,No,Yes,No,250.0,,,,,,,Yes,5.0,uuid:b7e7019d-45f4-4c3f-8a96-4d4440905ba8,uuid:b7e7019d-45f4-4c3f-8a96-4d4440905ba8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[4]
1,Kibila,Maize,0.5,Rented_shared_in,,Head_,Good,Forest,,Yes,No,No,Yes,Yes,Yes,40.0,Yes,12.0,Yes,9.0,No,,,,uuid:357c98f1-9062-48e8-94ca-f6021bf43a00,uuid:357c98f1-9062-48e8-94ca-f6021bf43a00/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Manga,Maize,1.0,Owned,,Head_,Good,Farmeland,,Yes,No,No,Yes,Yes,Yes,800.0,Yes,8.0,No,,Yes,15.0,,,uuid:a55b28c6-9bbc-41b1-b657-d05c3cd4cb78,uuid:a55b28c6-9bbc-41b1-b657-d05c3cd4cb78/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kisenyi,Tomato,0.5,Rented_shared_in,,Head_,Good,Farmeland,,No,,Yes,Yes,Yes,No,600.0,,,,,,,Yes,20.0,uuid:a55b28c6-9bbc-41b1-b657-d05c3cd4cb78,uuid:a55b28c6-9bbc-41b1-b657-d05c3cd4cb78/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Home,Maize,0.5,Owned,,Head_,Medium,Settlement,,Yes,No,No,No,Yes,No,200.0,Yes,0.6,No,,Yes,3.0,,,uuid:fba9859a-2d82-4e50-a132-c51423e92138,uuid:fba9859a-2d82-4e50-a132-c51423e92138/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Maize A,Maize,1.0,Owned,,Head_,Low,Settlement,,Yes,No,No,No,No,No,450.0,Yes,5.0,Yes,0.3,Yes,10.0,,,uuid:a462c631-cc91-4c58-90c5-ff0d1b4d3aac,uuid:a462c631-cc91-4c58-90c5-ff0d1b4d3aac/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.25,Owned,,Head_,Good,Settlement,,No,,Yes,No,No,No,1300.0,,,,,,,Yes,0.01,uuid:a462c631-cc91-4c58-90c5-ff0d1b4d3aac,uuid:a462c631-cc91-4c58-90c5-ff0d1b4d3aac/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Maize A ,Maize,1.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,600.0,Yes,0.5,Yes,0.2,Yes,7.0,,,uuid:ffb99610-52f8-42d6-ab8d-6aec84278a97,uuid:ffb99610-52f8-42d6-ab8d-6aec84278a97/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Maize A,Maize,1.0,Rented_shared_in,,Head_,Low,Farmeland,,No,No,No,Yes,Yes,No,1500.0,Yes,0.1,Yes,0.01,Yes,1.0,,,uuid:0338b47b-e685-4047-b210-cb2ff000db4c,uuid:0338b47b-e685-4047-b210-cb2ff000db4c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Maize B,Maize,1.0,Rented_shared_in,,Head_,Low,Farmeland,,No,No,No,Yes,Yes,No,1050.0,Yes,0.08,Yes,0.01,Yes,5.0,,,uuid:0338b47b-e685-4047-b210-cb2ff000db4c,uuid:0338b47b-e685-4047-b210-cb2ff000db4c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Tomatoes,Tomato,0.5,Owned,,Head_,Good,Farmeland,,No,,Yes,No,Yes,No,80.0,,,,,,,Yes,0.5,uuid:0338b47b-e685-4047-b210-cb2ff000db4c,uuid:0338b47b-e685-4047-b210-cb2ff000db4c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Maize A,Maize,1.5,Owned,,Head_,Medium,Farmeland,,No,No,No,No,Yes,No,1200.0,Yes,0.3,Yes,0.01,Yes,1.0,,,uuid:a94c4186-553f-42da-b7d5-a66cce3b0458,uuid:a94c4186-553f-42da-b7d5-a66cce3b0458/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.5,Owned,,Head_,Good,Farmeland,,No,,Yes,No,Yes,No,180.0,,,,,,,Yes,1.0,uuid:a94c4186-553f-42da-b7d5-a66cce3b0458,uuid:a94c4186-553f-42da-b7d5-a66cce3b0458/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Maize A,Maize,1.5,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,450.0,Yes,10.0,Yes,0.1,Yes,0.1,,,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Maize B,Maize,1.0,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,675.0,Yes,5.0,Yes,0.06,Yes,1.0,,,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Maize C,Maize,1.0,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,525.0,Yes,0.7,Yes,0.02,Yes,0.8,,,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
4,Maize D,Maize,1.5,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,200.0,Yes,7.0,Yes,1.0,Yes,15.0,,,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[4]
5,Tomatoes,Tomato,0.125,Owned,,Head_,Low,Settlement,,No,,Yes,No,Yes,No,100.0,,,,,,,Yes,3.0,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad,uuid:a0015b82-7837-4c6f-86ba-df11c0e13cad/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[5]
1,Maize A,Maize,0.25,Owned,,Head_,Good,Settlement,,No,No,No,No,Yes,No,150.0,Yes,0.2,No,,No,,,,uuid:c838e643-a3e0-4ef7-8487-33c1497a790f,uuid:c838e643-a3e0-4ef7-8487-33c1497a790f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.0625,Owned,,Head_,Good,Settlement,,No,,Yes,No,Yes,No,50.0,,,,,,,Yes,0.5,uuid:c838e643-a3e0-4ef7-8487-33c1497a790f,uuid:c838e643-a3e0-4ef7-8487-33c1497a790f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Maize A,Maize,0.5,Owned,,Head_,Medium,Farmeland,,Yes,No,Yes,Yes,Yes,No,675.0,Yes,0.1,Yes,0.05,Yes,0.8,,,uuid:c5042384-df41-497d-b113-6061d7c9dce1,uuid:c5042384-df41-497d-b113-6061d7c9dce1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.25,Owned,,Head_,Good,other,Swamp,No,,No,No,Yes,No,300.0,,,,,,,Yes,0.01,uuid:c5042384-df41-497d-b113-6061d7c9dce1,uuid:c5042384-df41-497d-b113-6061d7c9dce1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Maize A,Maize,2.0,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,1350.0,Yes,0.5,No,,Yes,4.0,,,uuid:7606408a-7fff-4fca-a9da-6a5f16856ea9,uuid:7606408a-7fff-4fca-a9da-6a5f16856ea9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.125,Owned,,Spouse,Medium,Farmeland,,No,,Yes,No,Yes,No,35.0,,,,,,,Yes,10.0,uuid:7606408a-7fff-4fca-a9da-6a5f16856ea9,uuid:7606408a-7fff-4fca-a9da-6a5f16856ea9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Tomatoes ,Tomato,0.25,Owned,,Head_,Good,Settlement,,No,,Yes,No,Yes,No,120.0,,,,,,,Yes,0.2,uuid:192fe43f-7a13-4cc6-9f2e-a2a6971380b6,uuid:192fe43f-7a13-4cc6-9f2e-a2a6971380b6/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,T.C,Maize,0.5,Rented_shared_in,,Spouse,Low,Farmeland,,Yes,No,No,No,No,No,300.0,Yes,10.0,Yes,1.0,Yes,30.0,,,uuid:b02b0755-fc25-4a93-8ab5-0680976567a1,uuid:b02b0755-fc25-4a93-8ab5-0680976567a1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Lugoola,Maize,1.0,Rented_shared_in,,Spouse,Low,Farmeland,,Yes,No,No,No,No,No,250.0,Yes,15.0,Yes,1.4,Yes,35.7,,,uuid:b02b0755-fc25-4a93-8ab5-0680976567a1,uuid:b02b0755-fc25-4a93-8ab5-0680976567a1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Itale,Maize,1.0,Owned,,Spouse,Good,Farmeland,,No,No,No,No,No,No,600.0,Yes,2.0,Yes,1.0,Yes,40.0,,,uuid:e1b876cd-fbb8-4c2f-aafa-ff24ba6340d4,uuid:e1b876cd-fbb8-4c2f-aafa-ff24ba6340d4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Manga,Maize,1.0,Owned,,Spouse,Low,Farmeland,,No,No,No,No,No,No,1000.0,Yes,5.0,Yes,0.5,Yes,40.0,,,uuid:e1b876cd-fbb8-4c2f-aafa-ff24ba6340d4,uuid:e1b876cd-fbb8-4c2f-aafa-ff24ba6340d4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Itale,Maize,0.25,Rented_shared_in,,Spouse,Low,Farmeland,,Yes,No,No,No,Yes,No,150.0,Yes,10.0,Yes,4.0,Yes,14.0,,,uuid:8ad67238-b7d7-435b-a949-40cbc5402d79,uuid:8ad67238-b7d7-435b-a949-40cbc5402d79/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Manga,Tomato,0.5,Rented_shared_in,,Head_,Good,Farmeland,,No,,Yes,No,Yes,No,750.0,,,,,,,Yes,5.0,uuid:8ad67238-b7d7-435b-a949-40cbc5402d79,uuid:8ad67238-b7d7-435b-a949-40cbc5402d79/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kibali ,Maize,0.75,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,130.0,Yes,50.0,Yes,4.0,Yes,20.0,,,uuid:ea229d4f-9ac3-4cf5-8b27-bcb72333a97c,uuid:ea229d4f-9ac3-4cf5-8b27-bcb72333a97c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kibali 2,Tomato,0.25,Rented_shared_in,,Head_,Low,Farmeland,,No,,Yes,No,Yes,No,225.0,,,,,,,Yes,5.0,uuid:ea229d4f-9ac3-4cf5-8b27-bcb72333a97c,uuid:ea229d4f-9ac3-4cf5-8b27-bcb72333a97c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Waaka,Maize,1.0,Owned,,Head_,Low,Farmeland,,No,No,No,Yes,Yes,No,600.0,Yes,0.0,Yes,5.0,No,,,,uuid:fc2c8191-ea53-4fcb-8b2a-7417de3dd844,uuid:fc2c8191-ea53-4fcb-8b2a-7417de3dd844/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Manga,Maize,0.375,Owned,,Head_,Low,Farmeland,,No,No,No,No,Yes,No,205.0,Yes,7.5,Yes,2.5,Yes,25.0,,,uuid:399f5648-1717-4bd5-915d-d14945503c52,uuid:399f5648-1717-4bd5-915d-d14945503c52/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Itale ,Maize,0.5,Owned,,Spouse,Good,Farmeland,,Yes,Yes,No,No,No,No,520.0,Yes,5.0,Yes,2.0,No,,,,uuid:b0a54d36-3d01-4011-8dc4-e6d2fcc8383e,uuid:b0a54d36-3d01-4011-8dc4-e6d2fcc8383e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Miiti,Maize,0.5,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,Yes,No,450.0,Yes,0.0,No,,No,,,,uuid:1e4e60cd-111b-4ef5-9730-cfa7e59b97a4,uuid:1e4e60cd-111b-4ef5-9730-cfa7e59b97a4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Miyembe ,Maize,0.5,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,400.0,Yes,0.0,Yes,0.0,Yes,10.0,,,uuid:1e4e60cd-111b-4ef5-9730-cfa7e59b97a4,uuid:1e4e60cd-111b-4ef5-9730-cfa7e59b97a4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
