DIEATRY_DIVERSITY_SCORE-food_category,DIEATRY_DIVERSITY_SCORE-generated_note_name_299,DIEATRY_DIVERSITY_SCORE-generated_note_name_300,DIEATRY_DIVERSITY_SCORE-generated_note_name_301,DIEATRY_DIVERSITY_SCORE-generated_note_name_302,DIEATRY_DIVERSITY_SCORE-generated_note_name_303,DIEATRY_DIVERSITY_SCORE-generated_note_name_304,DIEATRY_DIVERSITY_SCORE-generated_note_name_305,DIEATRY_DIVERSITY_SCORE-generated_note_name_306,DIEATRY_DIVERSITY_SCORE-generated_note_name_307,DIEATRY_DIVERSITY_SCORE-generated_note_name_308,DIEATRY_DIVERSITY_SCORE-generated_note_name_309,DIEATRY_DIVERSITY_SCORE-generated_note_name_310,DIEATRY_DIVERSITY_SCORE-generated_note_name_311,DIEATRY_DIVERSITY_SCORE-generated_note_name_312,DIEATRY_DIVERSITY_SCORE-generated_note_name_313,DIEATRY_DIVERSITY_SCORE-generated_note_name_314,DIEATRY_DIVERSITY_SCORE-generated_note_name_315,DIEATRY_DIVERSITY_SCORE-generated_note_name_316,DIEATRY_DIVERSITY_SCORE-generated_note_name_317,DIEATRY_DIVERSITY_SCORE-generated_note_name_318,DIEATRY_DIVERSITY_SCORE-generated_note_name_319,DIEATRY_DIVERSITY_SCORE-generated_note_name_320,DIEATRY_DIVERSITY_SCORE-child_children_upto_59_months_eat_yeasterday,DIEATRY_DIVERSITY_SCORE-child_children_eat_in_last_7_days,DIEATRY_DIVERSITY_SCORE-mother_of_child_children_eat_yesterday,DIEATRY_DIVERSITY_SCORE-mother_of_child_children_eat_last_7_days,PARENT_KEY,KEY
MILK_AND_MILK,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[14]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[15]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[16]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[17]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[18]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[19]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[20]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[21]
MEAL_OUTSIDE_HOME,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509,uuid:67e229e9-b75d-469d-a9b3-15b1d308d509/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[4]
OTHER_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[5]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[6]
OTHER_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[7]
ORGAN_MEAT_IRON_RICH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[8]
FLESH_MEATS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[9]
EGGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[10]
FISH,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[11]
PULSES_BEANS_PEAS_&_LENTILS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[12]
NUTS_AND_SEEDS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[13]
MILK_AND_MILK,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[14]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[15]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[16]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[17]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[18]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[19]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[20]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[21]
MEAL_OUTSIDE_HOME,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d,uuid:4dc1c499-0291-43b3-8c60-3343d4a3856d/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[4]
OTHER_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[5]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[6]
OTHER_FRUITS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[7]
ORGAN_MEAT_IRON_RICH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[8]
FLESH_MEATS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[9]
EGGS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[10]
FISH,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[11]
PULSES_BEANS_PEAS_&_LENTILS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[12]
NUTS_AND_SEEDS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[13]
MILK_AND_MILK,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[14]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[15]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[16]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[17]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[18]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[19]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[20]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[21]
MEAL_OUTSIDE_HOME,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:0a194703-9461-4200-a331-a360cf95675a,uuid:0a194703-9461-4200-a331-a360cf95675a/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[4]
OTHER_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[5]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[6]
OTHER_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[7]
ORGAN_MEAT_IRON_RICH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[8]
FLESH_MEATS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[9]
EGGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[10]
FISH,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[11]
PULSES_BEANS_PEAS_&_LENTILS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[12]
NUTS_AND_SEEDS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[13]
MILK_AND_MILK,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[14]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[15]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[16]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[17]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[18]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[19]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[20]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[21]
MEAL_OUTSIDE_HOME,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2,uuid:9f58b5ff-ef44-4cb2-8353-ef281cb7c4b2/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[4]
OTHER_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[5]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[6]
OTHER_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[7]
ORGAN_MEAT_IRON_RICH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[8]
FLESH_MEATS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[9]
EGGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[10]
FISH,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[11]
PULSES_BEANS_PEAS_&_LENTILS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[12]
NUTS_AND_SEEDS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[13]
MILK_AND_MILK,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[14]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[15]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[16]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[17]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[18]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[19]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:ac5da897-299a-4897-997a-036ef7a56b0d,uuid:ac5da897-299a-4897-997a-036ef7a56b0d/SCLAMP_EA_Questionaire/Add_Food_Category[20]
