plot_id_Aug_Sept_2020,plot_location_name_Aug_Sept_2020,main_crop_on_this_plot_Aug_Sept_2020,plot_area_acres_Aug_Sept_2020,plot_tenure_Aug_Sept_2020,plot_tenure_other_Aug_Sept_2020,who_in_the_household_makes_decision__Aug_Sept_2020,how_fertile_is_the_soil_of_this_plot_Aug_Sept_2020,what_is_surrounding_this_plot_Aug_Sept_2020,what_is_surrounding_this_plot_other_Aug_Sept_2020,is_intercropping_on_this_plot_Aug_Sept_2020,is_push_pull_technology_on_this_plot_Aug_Sept_2020,is_plot_irrigated_Aug_Sept_2020,has_this_plot_received_fertilizer_Aug_Sept_2020,has_this_plot_received_insecticide_Aug_Sept_2020,has_this_plot_received_herbicide_Aug_Sept_2020,total_production_harvested_dry_Aug_Sept_2020,did_crop_suffer_from_FAW_Aug_Sept_2020,percentage_of_production_lost_due_to_FAW_Aug_Sept_2020,did_crop_suffer_from_Stem-borer_Aug_Sept_2020,percentage_of_production_lost_due_to_Stem-borer_Aug_Sept_2020,did_crop_suffer_from_Striga_Aug_Sept_2020,percentage_of_production_lost_due_to_Striga_Aug_Sept_2020,did_crop_suffer_from_tuta_Absoluta_Aug_Sept_2020,percentage_of_production_lost_due_to_tuta_Absoluta_Aug_Sept_2020,PARENT_KEY,KEY
2,Lushanga,Tomato,0.5,Rented_shared_in,,Spouse,Medium,Farmeland,,No,,Yes,No,Yes,No,250.0,,,,,,,No,,uuid:18c05651-86d7-42ba-a4e2-4be7f7044da0,uuid:18c05651-86d7-42ba-a4e2-4be7f7044da0/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Kalitumba,Maize,1.0,Owned,,Head_,Low,Farmeland,,No,No,No,No,Yes,No,200.0,Yes,10.0,Yes,3.5,Yes,7.0,,,uuid:a0c7510f-9ef5-44a3-a1ea-c9273abeb5dd,uuid:a0c7510f-9ef5-44a3-a1ea-c9273abeb5dd/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kalitumba ,Tomato,0.25,Owned,,Head_,Low,Farmeland,,No,,No,No,Yes,No,100.0,,,,,,,No,,uuid:a0c7510f-9ef5-44a3-a1ea-c9273abeb5dd,uuid:a0c7510f-9ef5-44a3-a1ea-c9273abeb5dd/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Kigoola,Maize,1.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,10.0,Yes,10.0,Yes,17.0,,,uuid:2f9a95c9-ab41-4177-ac88-693057a73a4b,uuid:2f9a95c9-ab41-4177-ac88-693057a73a4b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
4,Lukyanga,Maize,1.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,13.0,Yes,5.0,Yes,10.0,,,uuid:2f9a95c9-ab41-4177-ac88-693057a73a4b,uuid:2f9a95c9-ab41-4177-ac88-693057a73a4b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
5,Maize,Maize,0.5,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,450.0,Yes,10.0,Yes,1.0,Yes,5.0,,,uuid:cb5db43d-0b1c-4a1a-a495-5b13836c53f4,uuid:cb5db43d-0b1c-4a1a-a495-5b13836c53f4/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
4,Home,Maize,1.0,Owned,,Head_,Medium,Settlement,,Yes,No,No,Yes,Yes,No,200.0,Yes,5.0,Yes,1.0,Yes,15.0,,,uuid:28b02719-2f65-4dd7-a437-fbc63fe972e6,uuid:28b02719-2f65-4dd7-a437-fbc63fe972e6/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Kasoli,Maize,1.0,Rented_shared_in,,Head_,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,500.0,Yes,1.0,No,,Yes,10.0,,,uuid:9ffc3094-6b94-4312-84ba-87d886d0b382,uuid:9ffc3094-6b94-4312-84ba-87d886d0b382/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Tomatoes,Tomato,0.125,Rented_shared_in,,Head_,Medium,Farmeland,,No,,Yes,Yes,Yes,No,160.0,,,,,,,Yes,0.06,uuid:9ffc3094-6b94-4312-84ba-87d886d0b382,uuid:9ffc3094-6b94-4312-84ba-87d886d0b382/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Kasoli,Maize,0.25,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,80.0,Yes,20.0,Yes,0.7,Yes,15.0,,,uuid:c22c613d-f39c-4f02-a6da-bdca53917c53,uuid:c22c613d-f39c-4f02-a6da-bdca53917c53/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Tomatoes,Tomato,0.25,Rented_shared_in,,Head_,Medium,Bush,,No,,Yes,No,Yes,No,100.0,,,,,,,Yes,0.2,uuid:c22c613d-f39c-4f02-a6da-bdca53917c53,uuid:c22c613d-f39c-4f02-a6da-bdca53917c53/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Nsamba,Maize,1.0,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,300.0,Yes,0.08,No,,Yes,0.2,,,uuid:dac10073-eb7a-4da7-9917-fce56cd07462,uuid:dac10073-eb7a-4da7-9917-fce56cd07462/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Noah,Maize,1.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,270.0,Yes,0.5,Yes,0.01,Yes,5.0,,,uuid:dac10073-eb7a-4da7-9917-fce56cd07462,uuid:dac10073-eb7a-4da7-9917-fce56cd07462/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Home,Tomato,0.0625,other,Inherited ,Spouse,Medium,Farmeland,,No,,Yes,No,Yes,No,20.0,,,,,,,No,,uuid:ae010d79-e722-4214-ae9c-c2e7fa6da286,uuid:ae010d79-e722-4214-ae9c-c2e7fa6da286/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Tomato,0.0625,Owned,,Spouse,Medium,Farmeland,,No,,No,No,No,No,10.0,,,,,,,No,,uuid:4e4df2d5-6810-4e39-b9bb-9433acbf668f,uuid:4e4df2d5-6810-4e39-b9bb-9433acbf668f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Manga,Maize,0.25,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,No,No,No,150.0,Yes,25.0,Yes,6.0,Yes,35.0,,,uuid:4e4df2d5-6810-4e39-b9bb-9433acbf668f,uuid:4e4df2d5-6810-4e39-b9bb-9433acbf668f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Kiwanyi,Maize,2.0,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,No,No,No,300.0,Yes,20.0,Yes,5.0,Yes,30.0,,,uuid:0f79ab75-ab9d-4266-90e0-0c9746411ce8,uuid:0f79ab75-ab9d-4266-90e0-0c9746411ce8/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Tooma,Maize,0.375,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,Yes,No,100.0,Yes,5.0,No,,No,,,,uuid:33785fb0-7605-4b9d-9f5c-15c9c2d38c13,uuid:33785fb0-7605-4b9d-9f5c-15c9c2d38c13/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Home,Maize,0.125,Owned,,Head_and_spouse_jointly,Good,Settlement,,Yes,No,No,No,No,No,50.0,No,,No,,No,,,,uuid:33785fb0-7605-4b9d-9f5c-15c9c2d38c13,uuid:33785fb0-7605-4b9d-9f5c-15c9c2d38c13/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Home,Tomato,0.25,Owned,,Head_spouse_and_other_household,Good,Settlement,,No,,No,No,Yes,No,75.0,,,,,,,No,,uuid:33785fb0-7605-4b9d-9f5c-15c9c2d38c13,uuid:33785fb0-7605-4b9d-9f5c-15c9c2d38c13/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Zabanyanya,Maize,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,No,No,No,No,No,150.0,Yes,5.0,No,,No,,,,uuid:e4242d08-052f-42dd-b293-046d58a09df3,uuid:e4242d08-052f-42dd-b293-046d58a09df3/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Nakayilila,Maize,0.5,Rented_shared_in,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,50.0,Yes,50.0,No,,Yes,30.0,,,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Wampewo,Maize,1.5,Owned,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,No,No,No,200.0,Yes,30.0,Yes,5.0,Yes,5.0,,,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Muki kaile,Maize,0.5,Rented_shared_in,,Head_and_spouse_jointly,Good,Farmeland,,No,No,No,No,No,No,250.0,Yes,3.0,No,,Yes,1.0,,,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Nakagere,Tomato,0.25,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,No,,No,Yes,Yes,No,50.0,,,,,,,Yes,2.0,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Kisenyi,Maize,2.0,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,No,No,250.0,Yes,30.0,Yes,5.0,Yes,20.0,,,uuid:0c9cb42b-1256-4d13-b033-d1a66feeec8c,uuid:0c9cb42b-1256-4d13-b033-d1a66feeec8c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Lukyama,Maize,0.5,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,35.0,Yes,10.0,Yes,5.0,,,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kibali,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,No,Yes,Yes,No,90.0,,,,,,,Yes,10.0,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Lukyanga,Tomato,0.25,Owned,,Head_and_spouse_jointly,Low,Farmeland,,No,,No,No,Yes,No,90.0,,,,,,,Yes,5.0,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Mukigoola,Maize,1.0,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,No,No,No,200.0,Yes,20.0,No,,Yes,50.0,,,uuid:a4e45acb-0979-4c25-8827-98d123954071,uuid:a4e45acb-0979-4c25-8827-98d123954071/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Mawembe,Maize,1.0,Rented_shared_in,,Head_spouse_and_other_household,Low,Farmeland,,Yes,No,No,Yes,Yes,No,900.0,Yes,30.0,Yes,3.0,Yes,1.0,,,uuid:6ffe94e2-0cba-466e-b903-4a85a84ef064,uuid:6ffe94e2-0cba-466e-b903-4a85a84ef064/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,0.5,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,Yes,Yes,Yes,Yes,No,130.0,Yes,8.0,Yes,4.0,Yes,20.0,,,uuid:472975f4-4795-4eea-a6b4-4e9781e3be1d,uuid:472975f4-4795-4eea-a6b4-4e9781e3be1d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Tomato,0.25,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,,Yes,Yes,Yes,No,30.0,,,,,,,Yes,3.3,uuid:472975f4-4795-4eea-a6b4-4e9781e3be1d,uuid:472975f4-4795-4eea-a6b4-4e9781e3be1d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Nawansekese,Maize,0.5,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,50.0,Yes,7.5,Yes,6.5,Yes,10.0,,,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Katengerere,Maize,1.0,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,No,No,No,300.0,Yes,16.5,Yes,5.0,Yes,36.67,,,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Busambaiza,Maize,2.0,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,Yes,Yes,No,350.0,Yes,15.0,Yes,3.0,Yes,37.5,,,uuid:6eee0e24-ef75-4faa-8514-9b3083e5460b,uuid:6eee0e24-ef75-4faa-8514-9b3083e5460b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,NAFL offices,Tomato,0.25,Borrowed_in,,Head_and_spouse_jointly,Medium,Settlement,,No,,Yes,Yes,Yes,No,456.0,,,,,,,No,,uuid:6eee0e24-ef75-4faa-8514-9b3083e5460b,uuid:6eee0e24-ef75-4faa-8514-9b3083e5460b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Lugola,Maize,1.5,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,700.0,Yes,7.5,Yes,6.67,Yes,33.3,,,uuid:2851c99b-41cd-4eb7-8d1c-fcf163eea943,uuid:2851c99b-41cd-4eb7-8d1c-fcf163eea943/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Lugola,Tomato,0.5,Rented_shared_in,,Head_,Low,Farmeland,,No,,Yes,Yes,Yes,No,40.0,,,,,,,Yes,3.33,uuid:2851c99b-41cd-4eb7-8d1c-fcf163eea943,uuid:2851c99b-41cd-4eb7-8d1c-fcf163eea943/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Gadumira,Maize,0.5,Rented_shared_in,,Head_,Medium,Forest,,No,No,No,No,Yes,No,50.0,Yes,4.0,No,,Yes,2.3,,,uuid:c6d0943a-3436-405c-8962-287e761a465d,uuid:c6d0943a-3436-405c-8962-287e761a465d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
4,Kibali,Maize,1.0,Owned,,Head_,Medium,Farmeland,,No,No,No,No,No,No,210.0,Yes,5.0,No,,Yes,4.9,,,uuid:c6d0943a-3436-405c-8962-287e761a465d,uuid:c6d0943a-3436-405c-8962-287e761a465d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Kiwanyi,Maize,0.5,Owned,,Other_household_member,Medium,Farmeland,,No,No,No,Yes,No,No,2.5,No,,No,,Yes,1.0,,,uuid:1f60651e-482c-4625-b75b-07d3cac794d8,uuid:1f60651e-482c-4625-b75b-07d3cac794d8/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kakola,Maize,1.0,Owned,,Other_household_member,Low,Farmeland,,Yes,No,No,No,No,No,50.0,No,,Yes,1.0,No,,,,uuid:1f60651e-482c-4625-b75b-07d3cac794d8,uuid:1f60651e-482c-4625-b75b-07d3cac794d8/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Kumuga,Maize,0.5,Owned,,Spouse,Medium,Farmeland,,No,No,No,No,No,No,75.0,Yes,5.0,Yes,2.2,Yes,6.0,,,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
5,Kumuga,Maize,0.25,Rented_shared_in,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,35.0,Yes,1.9,No,,Yes,3.0,,,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Kumuga,Tomato,0.75,Owned,,Head_,Medium,Farmeland,,No,,Yes,No,Yes,No,950.0,,,,,,,Yes,7.5,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Kumutala,Maize,0.5,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,50.0,Yes,12.0,Yes,2.0,Yes,15.0,,,uuid:3119d7fe-94e1-46fc-80c8-86662bf11b03,uuid:3119d7fe-94e1-46fc-80c8-86662bf11b03/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Kisaga,Maize,2.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,200.0,Yes,6.0,Yes,3.0,Yes,12.0,,,uuid:14d6b913-d38f-45f7-8870-d404d73dbba0,uuid:14d6b913-d38f-45f7-8870-d404d73dbba0/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Lugudo,Maize,1.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,600.0,Yes,4.2,Yes,6.0,No,,,,uuid:ece97d7a-a0fd-41f0-98c1-4fd5c079fe79,uuid:ece97d7a-a0fd-41f0-98c1-4fd5c079fe79/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Kulugola,Maize,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,No,Yes,No,100.0,Yes,4.9,Yes,2.0,Yes,6.7,,,uuid:6b6f1e90-072e-4c89-a47f-ded25ce395af,uuid:6b6f1e90-072e-4c89-a47f-ded25ce395af/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kasoli 2,Maize,0.5,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,20.0,Yes,1.0,Yes,20.0,,,uuid:ba8e2c8c-cfc2-4fa1-aafd-478a82d8fe59,uuid:ba8e2c8c-cfc2-4fa1-aafd-478a82d8fe59/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Kasoli,Maize,1.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,Yes,Yes,No,750.0,Yes,0.3,Yes,0.02,Yes,4.0,,,uuid:a51b1120-ec78-4e07-9f86-71a8420c5feb,uuid:a51b1120-ec78-4e07-9f86-71a8420c5feb/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Nyanya,Tomato,0.25,Owned,,Head_,Medium,Farmeland,,No,,No,Yes,Yes,No,200.0,,,,,,,Yes,0.1,uuid:a51b1120-ec78-4e07-9f86-71a8420c5feb,uuid:a51b1120-ec78-4e07-9f86-71a8420c5feb/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Tomatoes,Tomato,0.125,Owned,,Head_,Medium,Farmeland,,No,,Yes,No,Yes,No,50.0,,,,,,,Yes,5.0,uuid:b3156722-3178-4331-b4c4-022c2dc807d6,uuid:b3156722-3178-4331-b4c4-022c2dc807d6/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Maize,Maize,2.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,200.0,Yes,10.0,Yes,5.0,Yes,20.0,,,uuid:de15c0ff-8439-45bc-ad13-7940e2cd46ff,uuid:de15c0ff-8439-45bc-ad13-7940e2cd46ff/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Nyanya,Tomato,0.25,Rented_shared_in,,Head_,Medium,Farmeland,,No,,Yes,No,No,No,0.0,,,,,,,Yes,5.0,uuid:de15c0ff-8439-45bc-ad13-7940e2cd46ff,uuid:de15c0ff-8439-45bc-ad13-7940e2cd46ff/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Maize,Maize,2.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,500.0,Yes,2.0,No,,Yes,5.0,,,uuid:d4a71b1e-635b-40bf-8cc5-b3a2c66d6fbc,uuid:d4a71b1e-635b-40bf-8cc5-b3a2c66d6fbc/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Tomatoes,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,Yes,No,Yes,No,400.0,,,,,,,Yes,0.1,uuid:d4a71b1e-635b-40bf-8cc5-b3a2c66d6fbc,uuid:d4a71b1e-635b-40bf-8cc5-b3a2c66d6fbc/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Manga,Maize,1.0,Owned,,Spouse,Medium,Farmeland,,No,No,No,No,No,No,50.0,Yes,10.0,Yes,0.5,Yes,50.0,,,uuid:e4bd52b8-0f2d-445d-9646-2290f1814f0d,uuid:e4bd52b8-0f2d-445d-9646-2290f1814f0d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Waaka,Maize,0.25,Owned,,Spouse,Medium,Farmeland,,No,No,No,No,No,No,300.0,No,,Yes,1.0,No,,,,uuid:3e1a773a-3e2e-488c-9790-c76a256bb3c0,uuid:3e1a773a-3e2e-488c-9790-c76a256bb3c0/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Manga,Maize,1.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,800.0,Yes,10.0,Yes,0.3,No,,,,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Igulu,Maize,0.5,Owned,,Head_,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,400.0,Yes,0.0,Yes,0.25,No,,,,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Waaka,Maize,2.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,100.0,Yes,16.0,Yes,2.0,Yes,20.0,,,uuid:9a89cabe-041f-41dd-ba73-778efdb76397,uuid:9a89cabe-041f-41dd-ba73-778efdb76397/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Irondo,Maize,2.5,Rented_shared_in,,Head_,Good,Farmeland,,Yes,No,No,No,Yes,No,200.0,Yes,20.0,Yes,1.0,No,,,,uuid:9a89cabe-041f-41dd-ba73-778efdb76397,uuid:9a89cabe-041f-41dd-ba73-778efdb76397/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Irondo ,Tomato,0.5,Rented_shared_in,,Head_,Good,Farmeland,,No,,No,No,Yes,No,375.0,,,,,,,Yes,7.0,uuid:9a89cabe-041f-41dd-ba73-778efdb76397,uuid:9a89cabe-041f-41dd-ba73-778efdb76397/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Itale,Maize,1.0,Owned,,Spouse,Low,Farmeland,,No,No,No,No,Yes,No,0.0,No,,No,,No,,,,uuid:c1ca06ab-dc5b-4c21-9f45-66dfa8f55d58,uuid:c1ca06ab-dc5b-4c21-9f45-66dfa8f55d58/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Nabinyonyi 2,Maize,1.0,Owned,,Head_,Low,Farmeland,,No,No,No,No,No,No,100.0,Yes,5.0,No,,No,,,,uuid:ece8c09f-0625-4c88-9b53-5cbc1d442f7f,uuid:ece8c09f-0625-4c88-9b53-5cbc1d442f7f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Isiko,Maize,0.5,Rented_shared_in,,Head_,Low,Farmeland,,No,No,No,No,No,No,80.0,Yes,35.0,Yes,0.001,Yes,60.0,,,uuid:e1025d5b-b8fd-498d-a6a5-7d1f3cc04fde,uuid:e1025d5b-b8fd-498d-a6a5-7d1f3cc04fde/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Nananyonyi3,Maize,1.0,Owned,,Spouse,Medium,Farmeland,,No,No,No,Yes,Yes,No,0.0,No,,No,,No,,,,uuid:3bb27607-5aaf-4d0f-9b55-33a520d8cb4f,uuid:3bb27607-5aaf-4d0f-9b55-33a520d8cb4f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,0.25,Owned,,Spouse,Medium,Settlement,,No,No,No,Yes,No,No,50.0,No,,No,,No,,,,uuid:8a49b34a-53c4-48e6-acf9-4f0b91412938,uuid:8a49b34a-53c4-48e6-acf9-4f0b91412938/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
4,Itale,Maize,0.5,Owned,,Spouse,Medium,Farmeland,,No,No,No,Yes,No,No,50.0,No,,No,,No,,,,uuid:8a49b34a-53c4-48e6-acf9-4f0b91412938,uuid:8a49b34a-53c4-48e6-acf9-4f0b91412938/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Zabanyanya ,Maize,0.75,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,Yes,No,No,700.0,No,,Yes,0.01,No,,,,uuid:3c0523c8-4b85-4cd1-bbfe-e150df251222,uuid:3c0523c8-4b85-4cd1-bbfe-e150df251222/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,0.5,Rented_shared_in,,Spouse,Good,Farmeland,,Yes,No,No,No,No,No,15.0,No,,No,,No,,,,uuid:cef19f5d-c14b-4d95-a79b-ccbaaaea584b,uuid:cef19f5d-c14b-4d95-a79b-ccbaaaea584b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Bushuwu,Maize,1.0,Owned,,Spouse,Good,Farmeland,,No,No,No,No,No,No,50.0,Yes,10.0,No,,Yes,30.0,,,uuid:057a82a3-a023-4e19-b764-a539d6000f08,uuid:057a82a3-a023-4e19-b764-a539d6000f08/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
